+-------------+----------+-------------------+---------+--------+-----------------+---------+------------+---------+-------------------+
|TransactionID|CustomerID|               Date|   Amount|Currency|  TransactionType|   Status|Counterparty| Location|          Timestamp|
|      TXN3637|   CUST048|2024-02-28 00:00:00|  8313.45|     INR|          Deposit|Completed|        Bank|  Chennai|2024-02-28 00:00:00|
|      TXN1850|   CUST039|2024-02-08 00:00:00| 29483.69|     INR|Transfer Received|Completed|         ATM|  Chennai|2024-02-08 00:00:00|
|      TXN7364|   CUST015|2024-02-24 00:00:00|-16112.06|     INR|       Withdrawal|Completed|     CUST004|    Delhi|2024-02-24 00:00:00|
|      TXN4334|   CUST050|2024-02-26 00:00:00| 41842.74|     INR|          Deposit|Completed|     CUST034|  Lucknow|2024-02-26 00:00:00|
|      TXN8198|   CUST003|2024-02-07 00:00:00| -2951.46|     INR|    Transfer Sent|Completed|     CUST025|Bangalore|2024-02-07 00:00:00|
|      TXN8337|   CUST001|2024-02-28 00:00:00| -9794.84|     INR|    Transfer Sent|Completed|         ATM|  Kolkata|2024-02-28 00:00:00|
|      TXN8894|   CUST041|2024-02-07 00:00:00| -2609.37|     INR|    Transfer Sent|Completed|         ATM|Hyderabad|2024-02-07 00:00:00|
|      TXN6525|   CUST029|2024-02-04 00:00:00| -5013.01|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-04 00:00:00|
|      TXN1755|   CUST020|2024-02-16 00:00:00| 25820.47|     INR|Transfer Received|Completed|     CUST001|  Lucknow|2024-02-16 00:00:00|
|      TXN9331|   CUST047|2024-02-04 00:00:00| 36860.58|     INR|          Deposit|Completed|         ATM|Ahmedabad|2024-02-04 00:00:00|
|      TXN5879|   CUST045|2024-02-18 00:00:00| 22751.26|     INR|          Deposit|Completed|     CUST019|Ahmedabad|2024-02-18 00:00:00|
|      TXN5251|   CUST038|2024-02-28 00:00:00|  4518.11|     INR|Transfer Received|Completed|        Bank|Hyderabad|2024-02-28 00:00:00|
|      TXN2458|   CUST041|2024-02-17 00:00:00| 27453.71|     INR|Transfer Received|Completed|        Bank|Bangalore|2024-02-17 00:00:00|
|      TXN7477|   CUST026|2024-02-18 00:00:00| 24706.62|     INR|          Deposit|Completed|         ATM|     Pune|2024-02-18 00:00:00|
|      TXN9288|   CUST030|2024-02-11 00:00:00|-18015.28|     INR|    Transfer Sent|Completed|        Bank|   Jaipur|2024-02-11 00:00:00|
|      TXN3341|   CUST027|2024-02-26 00:00:00| 12873.42|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-26 00:00:00|
|      TXN1522|   CUST049|2024-02-16 00:00:00| 15925.94|     INR|Transfer Received|Completed|     CUST013|  Lucknow|2024-02-16 00:00:00|
|      TXN6534|   CUST025|2024-02-03 00:00:00|-12672.77|     INR|    Transfer Sent|Completed|        Bank|Bangalore|2024-02-03 00:00:00|
|      TXN1985|   CUST023|2024-02-09 00:00:00|-42544.03|     INR|    Transfer Sent|Completed|     CUST029|Hyderabad|2024-02-09 00:00:00|
|      TXN6979|   CUST050|2024-02-11 00:00:00|  20209.0|     INR|          Deposit|Completed|        Bank|  Chennai|2024-02-11 00:00:00|
|      TXN7254|   CUST038|2024-02-19 00:00:00| 17537.23|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-19 00:00:00|
|      TXN6545|   CUST047|2024-02-27 00:00:00|-23432.66|     INR|       Withdrawal|Completed|        Bank|  Chennai|2024-02-27 00:00:00|
|      TXN6084|   CUST020|2024-02-28 00:00:00| 11849.28|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-28 00:00:00|
|      TXN5810|   CUST019|2024-02-04 00:00:00| 20983.35|     INR|          Deposit|Completed|         ATM|Hyderabad|2024-02-04 00:00:00|
|      TXN4181|   CUST013|2024-02-03 00:00:00| -9242.38|     INR|       Withdrawal|Completed|     CUST009|Ahmedabad|2024-02-03 00:00:00|
|      TXN4214|   CUST016|2024-02-13 00:00:00|-10997.21|     INR|    Transfer Sent|Completed|     CUST018|   Jaipur|2024-02-13 00:00:00|
|      TXN4948|   CUST043|2024-02-26 00:00:00|-16305.55|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-26 00:00:00|
|      TXN3955|   CUST032|2024-02-11 00:00:00|-38964.14|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-11 00:00:00|
|      TXN4596|   CUST040|2024-02-14 00:00:00| 10835.91|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-14 00:00:00|
|      TXN6462|   CUST029|2024-02-07 00:00:00|  5016.52|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-07 00:00:00|
|      TXN7425|   CUST003|2024-02-04 00:00:00|-32545.93|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-04 00:00:00|
|      TXN7121|   CUST014|2024-02-04 00:00:00|-10333.35|     INR|       Withdrawal|Completed|        Bank|    Delhi|2024-02-04 00:00:00|
|      TXN5857|   CUST007|2024-02-13 00:00:00|  48993.9|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-13 00:00:00|
|      TXN9382|   CUST016|2024-02-27 00:00:00|-12491.58|     INR|       Withdrawal|Completed|     CUST013|   Mumbai|2024-02-27 00:00:00|
|      TXN2831|   CUST010|2024-02-15 00:00:00| -4948.28|     INR|       Withdrawal|Completed|        Bank|Ahmedabad|2024-02-15 00:00:00|
|      TXN4484|   CUST006|2024-02-25 00:00:00| 49616.99|     INR|Transfer Received|Completed|        Bank|Hyderabad|2024-02-25 00:00:00|
|      TXN1647|   CUST006|2024-02-21 00:00:00|-34641.56|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-21 00:00:00|
|      TXN6530|   CUST020|2024-02-14 00:00:00|-31037.31|     INR|       Withdrawal|Completed|         ATM|Ahmedabad|2024-02-14 00:00:00|
|      TXN4645|   CUST008|2024-02-08 00:00:00|-20389.04|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-08 00:00:00|
|      TXN5397|   CUST030|2024-02-14 00:00:00|-11383.84|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-14 00:00:00|
|      TXN2779|   CUST043|2024-02-28 00:00:00|-49857.07|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-28 00:00:00|
|      TXN5450|   CUST034|2024-02-21 00:00:00| 43166.28|     INR|Transfer Received|Completed|     CUST026|   Jaipur|2024-02-21 00:00:00|
|      TXN7230|   CUST033|2024-02-25 00:00:00| -1785.56|     INR|    Transfer Sent|Completed|        Bank|Hyderabad|2024-02-25 00:00:00|
|      TXN8288|   CUST038|2024-02-18 00:00:00|  2497.91|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-18 00:00:00|
|      TXN3764|   CUST022|2024-02-12 00:00:00| 32859.46|     INR|Transfer Received|Completed|        Bank|  Chennai|2024-02-12 00:00:00|
|      TXN3180|   CUST035|2024-02-10 00:00:00|-19345.08|     INR|    Transfer Sent|Completed|     CUST007|  Lucknow|2024-02-10 00:00:00|
|      TXN7946|   CUST044|2024-02-01 00:00:00| 23127.16|     INR|          Deposit|Completed|        Bank|  Chennai|2024-02-01 00:00:00|
|      TXN6537|   CUST027|2024-02-11 00:00:00| 46842.33|     INR|Transfer Received|Completed|        Bank|   Jaipur|2024-02-11 00:00:00|
|      TXN3173|   CUST040|2024-02-27 00:00:00| -2873.43|     INR|       Withdrawal|Completed|     CUST027|  Lucknow|2024-02-27 00:00:00|
|      TXN6009|   CUST019|2024-02-16 00:00:00|  7100.79|     INR|Transfer Received|Completed|     CUST003|    Delhi|2024-02-16 00:00:00|
|      TXN2283|   CUST002|2024-02-21 00:00:00| 19541.78|     INR|          Deposit|Completed|     CUST050|Hyderabad|2024-02-21 00:00:00|
|      TXN9102|   CUST050|2024-02-24 00:00:00| -9365.33|     INR|       Withdrawal|Completed|     CUST037|Bangalore|2024-02-24 00:00:00|
|      TXN4378|   CUST037|2024-02-28 00:00:00| 25145.54|     INR|          Deposit|Completed|     CUST012|Hyderabad|2024-02-28 00:00:00|
|      TXN5381|   CUST050|2024-02-13 00:00:00| -4555.26|     INR|       Withdrawal|Completed|         ATM|   Jaipur|2024-02-13 00:00:00|
|      TXN8529|   CUST037|2024-02-11 00:00:00| 41376.02|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-11 00:00:00|
|      TXN1103|   CUST011|2024-02-11 00:00:00| 26248.56|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-11 00:00:00|
|      TXN6020|   CUST037|2024-02-03 00:00:00|  -6119.8|     INR|       Withdrawal|Completed|     CUST046|  Lucknow|2024-02-03 00:00:00|
|      TXN6497|   CUST018|2024-02-16 00:00:00| -15532.3|     INR|    Transfer Sent|Completed|        Bank|   Mumbai|2024-02-16 00:00:00|
|      TXN4069|   CUST048|2024-02-19 00:00:00| 25869.13|     INR|          Deposit|Completed|         ATM|   Jaipur|2024-02-19 00:00:00|
|      TXN4661|   CUST031|2024-02-10 00:00:00|-42065.87|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-10 00:00:00|
|      TXN3670|   CUST008|2024-02-03 00:00:00|-16873.77|     INR|       Withdrawal|Completed|     CUST044|Bangalore|2024-02-03 00:00:00|
|      TXN1466|   CUST013|2024-02-19 00:00:00|-28089.24|     INR|    Transfer Sent|Completed|     CUST017|   Mumbai|2024-02-19 00:00:00|
|      TXN2679|   CUST034|2024-02-15 00:00:00| -4453.25|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-15 00:00:00|
|      TXN3362|   CUST024|2024-02-04 00:00:00| -32972.6|     INR|       Withdrawal|Completed|     CUST026|    Delhi|2024-02-04 00:00:00|
|      TXN4488|   CUST027|2024-02-28 00:00:00|-39377.97|     INR|       Withdrawal|Completed|         ATM|Hyderabad|2024-02-28 00:00:00|
|      TXN5911|   CUST043|2024-02-27 00:00:00|-34392.59|     INR|       Withdrawal|Completed|     CUST039|  Lucknow|2024-02-27 00:00:00|
|      TXN4174|   CUST036|2024-02-04 00:00:00|-37577.93|     INR|    Transfer Sent|Completed|         ATM|   Jaipur|2024-02-04 00:00:00|
|      TXN9653|   CUST014|2024-02-17 00:00:00|-31526.27|     INR|    Transfer Sent|Completed|     CUST041|  Lucknow|2024-02-17 00:00:00|
|      TXN4161|   CUST001|2024-02-18 00:00:00|-19748.04|     INR|    Transfer Sent|Completed|     CUST047|Hyderabad|2024-02-18 00:00:00|
|      TXN1081|   CUST032|2024-02-24 00:00:00|-20864.98|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-24 00:00:00|
|      TXN3217|   CUST031|2024-02-11 00:00:00| 22887.16|     INR|          Deposit|Completed|     CUST049|   Mumbai|2024-02-11 00:00:00|
|      TXN6868|   CUST026|2024-02-22 00:00:00| 35930.31|     INR|Transfer Received|Completed|         ATM|Bangalore|2024-02-22 00:00:00|
|      TXN1647|   CUST035|2024-02-18 00:00:00| 33480.63|     INR|Transfer Received|Completed|        Bank|  Lucknow|2024-02-18 00:00:00|
|      TXN8988|   CUST002|2024-02-20 00:00:00|-43388.52|     INR|    Transfer Sent|Completed|     CUST011|  Lucknow|2024-02-20 00:00:00|
|      TXN1791|   CUST003|2024-02-26 00:00:00| -18401.6|     INR|       Withdrawal|Completed|        Bank|   Mumbai|2024-02-26 00:00:00|
|      TXN9322|   CUST015|2024-02-22 00:00:00|  30104.6|     INR|          Deposit|Completed|     CUST039|Bangalore|2024-02-22 00:00:00|
|      TXN3805|   CUST016|2024-02-25 00:00:00|-30138.14|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-25 00:00:00|
|      TXN6317|   CUST005|2024-02-12 00:00:00| -44563.2|     INR|    Transfer Sent|Completed|        Bank|  Kolkata|2024-02-12 00:00:00|
|      TXN2298|   CUST022|2024-02-15 00:00:00| 13631.51|     INR|Transfer Received|Completed|        Bank|  Kolkata|2024-02-15 00:00:00|
|      TXN9427|   CUST001|2024-02-12 00:00:00|  -456.27|     INR|       Withdrawal|Completed|         ATM|Bangalore|2024-02-12 00:00:00|
|      TXN4509|   CUST004|2024-02-26 00:00:00|-29704.46|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-26 00:00:00|
|      TXN9468|   CUST024|2024-02-04 00:00:00| 12172.13|     INR|          Deposit|Completed|         ATM|  Chennai|2024-02-04 00:00:00|
|      TXN8344|   CUST034|2024-02-18 00:00:00|-47581.32|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-18 00:00:00|
|      TXN2811|   CUST050|2024-02-18 00:00:00| -29489.1|     INR|    Transfer Sent|Completed|     CUST001|Ahmedabad|2024-02-18 00:00:00|
|      TXN6720|   CUST023|2024-02-10 00:00:00| 45378.57|     INR|Transfer Received|Completed|        Bank|Ahmedabad|2024-02-10 00:00:00|
|      TXN6864|   CUST019|2024-02-15 00:00:00|   9141.6|     INR|          Deposit|Completed|         ATM|   Mumbai|2024-02-15 00:00:00|
|      TXN6248|   CUST011|2024-02-03 00:00:00| 42680.73|     INR|          Deposit|Completed|     CUST047|Ahmedabad|2024-02-03 00:00:00|
|      TXN5030|   CUST023|2024-02-07 00:00:00|-12242.67|     INR|    Transfer Sent|Completed|         ATM|   Mumbai|2024-02-07 00:00:00|
|      TXN3479|   CUST033|2024-02-17 00:00:00| 28295.81|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-17 00:00:00|
|      TXN3371|   CUST016|2024-02-14 00:00:00| 26038.48|     INR|Transfer Received|Completed|     CUST012|  Chennai|2024-02-14 00:00:00|
|      TXN6695|   CUST033|2024-02-03 00:00:00| -27289.4|     INR|    Transfer Sent|Completed|         ATM|Bangalore|2024-02-03 00:00:00|
|      TXN7341|   CUST012|2024-02-01 00:00:00| -4642.17|     INR|    Transfer Sent|Completed|        Bank|Hyderabad|2024-02-01 00:00:00|
|      TXN5938|   CUST001|2024-02-23 00:00:00|   7315.0|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-23 00:00:00|
|      TXN7318|   CUST016|2024-02-07 00:00:00| -37456.8|     INR|    Transfer Sent|Completed|         ATM|Ahmedabad|2024-02-07 00:00:00|
|      TXN5132|   CUST045|2024-02-07 00:00:00| 35204.29|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-07 00:00:00|
|      TXN8955|   CUST028|2024-02-28 00:00:00| 37647.37|     INR|          Deposit|Completed|        Bank|   Jaipur|2024-02-28 00:00:00|
|      TXN6642|   CUST010|2024-02-20 00:00:00| 41812.76|     INR|          Deposit|Completed|         ATM|Bangalore|2024-02-20 00:00:00|
|      TXN5071|   CUST003|2024-02-11 00:00:00|  3135.87|     INR|          Deposit|Completed|        Bank|Bangalore|2024-02-11 00:00:00|
|      TXN4522|   CUST028|2024-02-18 00:00:00| 22781.58|     INR|          Deposit|Completed|        Bank|   Mumbai|2024-02-18 00:00:00|
|      TXN1700|   CUST030|2024-02-26 00:00:00|   898.63|     INR|          Deposit|Completed|         ATM|  Kolkata|2024-02-26 00:00:00|
|      TXN2883|   CUST039|2024-02-04 00:00:00|-48344.87|     INR|       Withdrawal|Completed|     CUST022|   Mumbai|2024-02-04 00:00:00|
|      TXN3582|   CUST008|2024-02-28 00:00:00|  34300.1|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-28 00:00:00|
|      TXN6968|   CUST039|2024-02-23 00:00:00| 24389.72|     INR|Transfer Received|Completed|         ATM|     Pune|2024-02-23 00:00:00|
|      TXN2921|   CUST003|2024-02-06 00:00:00| 34432.46|     INR|Transfer Received|Completed|         ATM|   Mumbai|2024-02-06 00:00:00|
|      TXN3935|   CUST043|2024-02-20 00:00:00|  3579.12|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-20 00:00:00|
|      TXN5585|   CUST015|2024-02-21 00:00:00| 34240.68|     INR|Transfer Received|Completed|        Bank|Bangalore|2024-02-21 00:00:00|
|      TXN4415|   CUST014|2024-02-14 00:00:00|-15850.67|     INR|       Withdrawal|Completed|         ATM|Ahmedabad|2024-02-14 00:00:00|
|      TXN4912|   CUST029|2024-02-20 00:00:00|-46115.91|     INR|    Transfer Sent|Completed|        Bank|  Lucknow|2024-02-20 00:00:00|
|      TXN1052|   CUST035|2024-02-11 00:00:00|  2832.41|     INR|Transfer Received|Completed|     CUST013|Ahmedabad|2024-02-11 00:00:00|
|      TXN7248|   CUST025|2024-02-18 00:00:00|   322.74|     INR|Transfer Received|Completed|         ATM|Hyderabad|2024-02-18 00:00:00|
|      TXN6297|   CUST015|2024-02-24 00:00:00|-17855.49|     INR|    Transfer Sent|Completed|        Bank|     Pune|2024-02-24 00:00:00|
|      TXN8721|   CUST024|2024-02-20 00:00:00|  41611.4|     INR|Transfer Received|Completed|        Bank|Hyderabad|2024-02-20 00:00:00|
|      TXN4504|   CUST019|2024-02-09 00:00:00|-26743.43|     INR|    Transfer Sent|Completed|     CUST008|  Lucknow|2024-02-09 00:00:00|
|      TXN6050|   CUST035|2024-02-25 00:00:00| 26278.89|     INR|Transfer Received|Completed|     CUST018|Bangalore|2024-02-25 00:00:00|
|      TXN2378|   CUST002|2024-02-06 00:00:00| 42961.86|     INR|Transfer Received|Completed|     CUST020|  Lucknow|2024-02-06 00:00:00|
|      TXN7092|   CUST042|2024-02-26 00:00:00| 31800.92|     INR|          Deposit|Completed|         ATM|  Kolkata|2024-02-26 00:00:00|
|      TXN9787|   CUST043|2024-02-22 00:00:00| -2127.46|     INR|    Transfer Sent|Completed|         ATM|  Chennai|2024-02-22 00:00:00|
|      TXN4539|   CUST050|2024-02-26 00:00:00|  37936.4|     INR|          Deposit|Completed|         ATM|    Delhi|2024-02-26 00:00:00|
|      TXN6564|   CUST011|2024-02-02 00:00:00| 20934.75|     INR|Transfer Received|Completed|         ATM|   Jaipur|2024-02-02 00:00:00|
|      TXN7139|   CUST025|2024-02-24 00:00:00|  6963.39|     INR|Transfer Received|Completed|     CUST036|  Lucknow|2024-02-24 00:00:00|
|      TXN3148|   CUST024|2024-02-28 00:00:00|-14621.89|     INR|       Withdrawal|Completed|        Bank|   Jaipur|2024-02-28 00:00:00|
|      TXN1316|   CUST040|2024-02-20 00:00:00|-16508.84|     INR|       Withdrawal|Completed|        Bank|     Pune|2024-02-20 00:00:00|
|      TXN4013|   CUST034|2024-02-12 00:00:00|  27502.0|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-12 00:00:00|
|      TXN8221|   CUST021|2024-02-14 00:00:00| 11699.55|     INR|          Deposit|Completed|         ATM|  Kolkata|2024-02-14 00:00:00|
|      TXN2729|   CUST008|2024-02-12 00:00:00| 35211.25|     INR|Transfer Received|Completed|        Bank|    Delhi|2024-02-12 00:00:00|
|      TXN1123|   CUST044|2024-02-28 00:00:00| -2058.44|     INR|       Withdrawal|Completed|        Bank|  Kolkata|2024-02-28 00:00:00|
|      TXN9822|   CUST046|2024-02-28 00:00:00|-39544.97|     INR|    Transfer Sent|Completed|     CUST002|Bangalore|2024-02-28 00:00:00|
|      TXN2800|   CUST008|2024-02-07 00:00:00| -6575.28|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-07 00:00:00|
|      TXN8898|   CUST004|2024-02-24 00:00:00|-38417.27|     INR|    Transfer Sent|Completed|     CUST004|    Delhi|2024-02-24 00:00:00|
|      TXN5801|   CUST036|2024-02-25 00:00:00|-39727.66|     INR|       Withdrawal|Completed|         ATM|  Lucknow|2024-02-25 00:00:00|
|      TXN2248|   CUST036|2024-02-06 00:00:00| 18375.79|     INR|          Deposit|Completed|     CUST032|   Mumbai|2024-02-06 00:00:00|
|      TXN2159|   CUST023|2024-02-06 00:00:00|  7012.72|     INR|          Deposit|Completed|        Bank|   Mumbai|2024-02-06 00:00:00|
|      TXN9979|   CUST020|2024-02-07 00:00:00| 18061.49|     INR|Transfer Received|Completed|         ATM|Ahmedabad|2024-02-07 00:00:00|
|      TXN2699|   CUST048|2024-02-06 00:00:00|-12295.37|     INR|       Withdrawal|Completed|         ATM|  Kolkata|2024-02-06 00:00:00|
|      TXN8999|   CUST030|2024-02-24 00:00:00| 27737.98|     INR|          Deposit|Completed|        Bank|Ahmedabad|2024-02-24 00:00:00|
|      TXN9737|   CUST005|2024-02-04 00:00:00| 31381.11|     INR|          Deposit|Completed|        Bank|    Delhi|2024-02-04 00:00:00|
|      TXN3583|   CUST041|2024-02-24 00:00:00| -7009.45|     INR|       Withdrawal|Completed|        Bank|Hyderabad|2024-02-24 00:00:00|
|      TXN8488|   CUST005|2024-02-14 00:00:00|-36009.67|     INR|    Transfer Sent|Completed|     CUST001|Hyderabad|2024-02-14 00:00:00|
|      TXN3015|   CUST007|2024-02-02 00:00:00| 17786.13|     INR|Transfer Received|Completed|     CUST003|  Kolkata|2024-02-02 00:00:00|
|      TXN9275|   CUST009|2024-02-14 00:00:00|-33363.13|     INR|    Transfer Sent|Completed|         ATM|  Lucknow|2024-02-14 00:00:00|
|      TXN4146|   CUST009|2024-02-04 00:00:00| -4411.74|     INR|       Withdrawal|Completed|        Bank|  Lucknow|2024-02-04 00:00:00|
